"","Status","Custom.study.tncs.accepted.at","Started.at","Completed.at","Reviewed.at","Archived.at","Time.taken","Completion.code","Total.approvals","Fluent.languages","Mild.cognitive.impairment.dementia","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status","Random_ID"
"11","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF54461"
"12","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF22356"
"13","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF02616"
"14","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF14629"
"15","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF42664"
"16","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF92882"
"17","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF33573"
"18","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF68163"
"19","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF45091"
"20","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF95187"
"21","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF75631"
"22","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF96494"
"23","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF94830"
"24","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF14647"
"25","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF89313"
"26","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF24348"
"27","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF34686"
"28","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF85434"
"29","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF67443"
"30","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF80249"
"31","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF09524"
"32","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF10833"
"33","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF29865"
"34","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF57498"
"35","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF85974"
"36","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF02282"
"37","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF68506"
"38","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF57022"
"39","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF37994"
"40","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF92606"
"41","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF26824"
"42","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF54866"
"43","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF15988"
"44","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF54839"
"45","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF95746"
"46","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF42573"
"47","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF00308"
"48","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF08331"
"49","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF45668"
"50","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF03586"
"51","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF36412"
"52","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF67790"
"53","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF88814"
"54","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF16825"
"55","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF63474"
"56","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF93924"
"57","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF75639"
"58","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF16952"
"59","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF01240"
"60","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF59111"
"61","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF72058"
"62","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF60026"
"63","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF90770"
"64","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF82945"
"65","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF85072"
"66","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF36704"
"67","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF84042"
"68","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF44688"
"69","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF66303"
"70","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF29055"
"71","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF12272"
"72","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF36532"
"73","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF62090"
"74","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF16656"
"75","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF71035"
"76","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF29867"
"77","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF48139"
"78","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF70250"
"79","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF50082"
"80","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF10457"
"81","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF97961"
"82","APPROVED","Not Applicable","2024-01-30T19:06:38.252000Z","2024-01-31T16:34:41.263000Z","2024-01-31T16:34:41.828000Z","",77284,"Manual Completion",96,"Chinese, English, French, German, Japanese, Italian, Korean, Spanish, Portuguese","No","18","Female","Black","Nigeria","United States","Nigeria","English","Yes","Part-Time","SUPPRF00775"
