"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1700699309811,"23/11/2023 00:28:29",1700702909811,1,"23/11/2023 02:28:29",151512,7,"questionnaire-xamc",NA,33148502,9815398,NA,"complete",NA,"655e6db4d0a6130a864d8405","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPPRF71413"
"1",1700747265559,"23/11/2023 13:47:45",1700747265559,0,"23/11/2023 13:47:45",151512,7,"questionnaire-xamc",NA,33160980,9818675,NA,"complete",NA,"655f56f419524da66a3c2993","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Passed AC2","","1","2","SUPPRF54929"
"1",1700753127244,"23/11/2023 15:25:27",1700753127244,0,"23/11/2023 15:25:27",151512,7,"questionnaire-xamc",NA,33164910,9819862,NA,"complete",NA,"655f6e8fc7bc1e677aafb12e","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2","","1","2","SUPPRF03254"
"1",1700753226104,"23/11/2023 15:27:06",1700753226104,0,"23/11/2023 15:27:06",151512,7,"questionnaire-xamc",NA,33164984,9819886,NA,"complete",NA,"655f6f12c013c805619d27dc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x791",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1","2","SUPPRF74387"
"1",1700763286311,"23/11/2023 18:14:46",1700763286311,0,"23/11/2023 18:14:46",151512,7,"questionnaire-xamc",NA,33171073,9821628,NA,"complete",NA,"655f95f98a6d110a094f9cb7","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1422x670",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHAGBFCED","Passed AC2","","1","2","SUPPRF95208"
"1",1700767162716,"23/11/2023 19:19:22",1700767162716,0,"23/11/2023 19:19:22",151512,7,"questionnaire-xamc",NA,33172714,9822048,NA,"complete",NA,"655fa57d8cd8e51c8db6d092","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1280x800","1280x658",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1","2","SUPPRF98797"
"1",1700768960965,"23/11/2023 19:49:20",1700768960965,0,"23/11/2023 19:49:20",151512,7,"questionnaire-xamc",NA,33173687,9822322,NA,"complete",NA,"655fac6c1d929a68de5558f4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x788",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2","","1","2","SUPPRF06127"
"1",1700774446870,"23/11/2023 21:20:46",1700752846870,-6,"23/11/2023 09:20:46",151512,7,"questionnaire-xamc",NA,33177029,9823009,NA,"complete",NA,"655fc1f7c8c5e7c73b2c763d","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1","2","SUPPRF84309"
"1",1700853127753,"24/11/2023 19:12:07",1700853127753,0,"24/11/2023 19:12:07",151512,7,"questionnaire-xamc",NA,33198211,9828778,NA,"complete",NA,"6560f533b83c7ebeccad87b1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPPRF93936"
"1",1700854702990,"24/11/2023 19:38:22",1700833102990,-6,"24/11/2023 07:38:22",151512,7,"questionnaire-xamc",NA,33198488,9828854,NA,"complete",NA,"6560fb46fedd7d2acf3a2923","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1034x680",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1","2","SUPPRF78461"
"1",1700878486334,"25/11/2023 02:14:46",1700849686334,-8,"24/11/2023 10:14:46",151512,7,"questionnaire-xamc",NA,33202212,9829808,NA,"complete",NA,"65615792de96a45527121def","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2048x1152","2048x1035",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Passed AC2","","1","2","SUPPRF00216"
"1",1700905374829,"25/11/2023 09:42:54",1700905374829,0,"25/11/2023 09:42:54",151512,7,"questionnaire-xamc",NA,33203994,9830271,NA,"complete",NA,"6561c0ea8bd1c8dbba122673","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1396x785","1397x662",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2","","1","2","SUPPRF79304"
"1",1700927537649,"25/11/2023 15:52:17",1700927537649,0,"25/11/2023 15:52:17",151512,7,"questionnaire-xamc",NA,33209250,9831863,NA,"complete",NA,"656217e4268139dc7d14f539","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x595",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1","2","SUPPRF73458"
"1",1700927621707,"25/11/2023 15:53:41",1700927621707,0,"25/11/2023 15:53:41",151512,7,"questionnaire-xamc",NA,33209272,9831872,NA,"complete",NA,"656218298ba47d32520bc4b1","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x735",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHAGBFCED","Passed AC2","","1","2","SUPPRF99862"
"1",1701059778418,"27/11/2023 04:36:18",1701041778418,-5,"26/11/2023 18:36:18",151512,7,"questionnaire-xamc",NA,33234102,9839002,NA,"complete",NA,"65641c1b6e267d7a7ead75f0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1512x982","1512x858",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2","","1","2","SUPPRF53834"
"1",1701122501946,"27/11/2023 22:01:41",1701093701946,-8,"27/11/2023 06:01:41",151512,7,"questionnaire-xamc",NA,33259042,9846363,NA,"complete",NA,"6565117c90246c10fe90cc1d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x691",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1","2","SUPPRF08067"
"1",1701128820317,"27/11/2023 23:47:00",1701128820317,0,"27/11/2023 23:47:00",151512,7,"questionnaire-xamc",NA,33260361,9846806,NA,"complete",NA,"65652a0c47b4a51fc8d61c89","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x649",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPPRF54483"
"1",1701190583513,"28/11/2023 16:56:23",1701190583513,0,"28/11/2023 16:56:23",151512,7,"questionnaire-xamc",NA,33275514,9851918,NA,"complete",NA,"65661b31fb7d9c7a6867d44d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1470x956","1470x835",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1","2","SUPPRF76395"
