"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely.and.anonymously...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that....a..I.understand.the.inclusion.criteria.as.detailed.in.the.Study.Description..b..I.meet.these.criteria..and.do.not.meet.any.of.the.exclusion.criteria..c..I.do.not.have.current.or.past.experiences.of.psychosis.or.neurological.conditions....I.Agree.","Consent.Form.object.2.I.confirm.that.I.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1699292052759,"06/11/2023 17:34:12",1699292052759,0,"06/11/2023 17:34:12",150440,6,"questionnaire-pgy1",NA,32748385,9689740,NA,"complete",NA,"6549238893c8ae4ef7a1fcaf","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x720",NA,NA,0,"Consent (without video or audio) (Clone)",2,"EFDGCHBIAJ","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF68142"
"1",1699292125629,"06/11/2023 17:35:25",1699292125629,0,"06/11/2023 17:35:25",150440,6,"questionnaire-pgy1",NA,32748454,9689753,NA,"complete",NA,"654921a01b51558a50a1fe5a","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x739",NA,NA,0,"Consent (without video or audio) (Clone)",2,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF88148"
"1",1699292286383,"06/11/2023 17:38:06",1699292286383,0,"06/11/2023 17:38:06",150440,6,"questionnaire-pgy1",NA,32748546,9689775,NA,"complete",NA,"6549244aa62da2216068a2f5","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1920x1080","1280x641",NA,NA,0,"Consent (without video or audio) (Clone)",2,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF85297"
"1",1699292349249,"06/11/2023 17:39:09",1699292349249,0,"06/11/2023 17:39:09",150440,6,"questionnaire-pgy1",NA,32748584,9689786,NA,"complete",NA,"654924af72f8f0b8d921a095","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x585",NA,NA,0,"Consent (without video or audio) (Clone)",2,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF06342"
"1",1699292405348,"06/11/2023 17:40:05",1699292405348,0,"06/11/2023 17:40:05",150440,6,"questionnaire-pgy1",NA,32748613,9689795,NA,"complete",NA,"654924ca687b1ab50f984f2f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","3440x1440","3440x1329",NA,NA,0,"Consent (without video or audio) (Clone)",2,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF95341"
"1",1699292427176,"06/11/2023 17:40:27",1699292427176,0,"06/11/2023 17:40:27",150440,6,"questionnaire-pgy1",NA,32748626,9689800,NA,"complete",NA,"654924ffa16c51a71e738924","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1280x800","1280x715",NA,NA,0,"Consent (without video or audio) (Clone)",2,"JAIBHCGDFE","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF85444"
"1",1699292446217,"06/11/2023 17:40:46",1699292446217,0,"06/11/2023 17:40:46",150440,6,"questionnaire-pgy1",NA,32748636,9689803,NA,"complete",NA,"6549250ba9997caa12c9d794","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x739",NA,NA,0,"Consent (without video or audio) (Clone)",2,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF24628"
"1",1699292453542,"06/11/2023 17:40:53",1699292453542,0,"06/11/2023 17:40:53",150440,6,"questionnaire-pgy1",NA,32748647,9689807,NA,"complete",NA,"654925209fa4ccfd758876ef","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1925x1065","1920x1061",NA,NA,0,"Consent (without video or audio) (Clone)",2,"ABJCIDHEGF","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF10856"
"1",1699292494778,"06/11/2023 17:41:34",1699292494778,0,"06/11/2023 17:41:34",150440,6,"questionnaire-pgy1",NA,32748675,9689813,NA,"complete",NA,"654924be341a89c8ee0f18d8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x931",NA,NA,0,"Consent (without video or audio) (Clone)",2,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF99152"
"1",1699292561471,"06/11/2023 17:42:41",1699274561471,-5,"06/11/2023 07:42:41",150440,6,"questionnaire-pgy1",NA,32748712,9689820,NA,"complete",NA,"6549257ddccdea07d4ac5729","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.0","820x1180","1180x678",NA,NA,0,"Consent (without video or audio) (Clone)",2,"EFDGCHBIAJ","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF73117"
"1",1699292813173,"06/11/2023 17:46:53",1699292813173,0,"06/11/2023 17:46:53",150440,6,"questionnaire-pgy1",NA,32748894,9689856,NA,"complete",NA,"654926836b82914a2567a905","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x610",NA,NA,0,"Consent (without video or audio) (Clone)",2,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF94497"
"1",1699292834033,"06/11/2023 17:47:14",1699292834033,0,"06/11/2023 17:47:14",150440,6,"questionnaire-pgy1",NA,32748909,9689859,NA,"complete",NA,"6549264a4aee1ebbb0c52283","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1549x872","1550x754",NA,NA,0,"Consent (without video or audio) (Clone)",2,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF15709"
"1",1699292890354,"06/11/2023 17:48:10",1699292890354,0,"06/11/2023 17:48:10",150440,6,"questionnaire-pgy1",NA,32748957,9689867,NA,"complete",NA,"654926bdade73d2ec6b3fcb9","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.61","2845x1186","1530x904",NA,NA,0,"Consent (without video or audio) (Clone)",2,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF54475"
"1",1699292882801,"06/11/2023 17:48:02",1699292882801,0,"06/11/2023 17:48:02",150440,6,"questionnaire-pgy1",NA,32749014,9689882,NA,"complete",NA,"654926f80c9fe48d45c9e481","computer","Desktop or Laptop","Mac OS 10.15","Firefox 121.0","1440x900","1440x698",NA,NA,0,"Consent (without video or audio) (Clone)",2,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF78720"
"1",1699292986812,"06/11/2023 17:49:46",1699296586812,1,"06/11/2023 19:49:46",150440,6,"questionnaire-pgy1",NA,32749035,9689890,NA,"complete",NA,"654926c4cadf98583a67a7d9","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x651",NA,NA,0,"Consent (without video or audio) (Clone)",2,"ABJCIDHEGF","Failed AC2","Passed AC1","1","1","1","1","1","1","1","1","1","1","1","SUPPRF43675"
"1",1699293059018,"06/11/2023 17:50:59",1699293059018,0,"06/11/2023 17:50:59",150440,6,"questionnaire-pgy1",NA,32749104,9689908,NA,"complete",NA,"65492736c7336fe67d4a62dc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x729",NA,NA,0,"Consent (without video or audio) (Clone)",2,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF91978"
"1",1699293276767,"06/11/2023 17:54:36",1699293276767,0,"06/11/2023 17:54:36",150440,6,"questionnaire-pgy1",NA,32749254,9689929,NA,"complete",NA,"6549285764c0616165b04d6c","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x969",NA,NA,0,"Consent (without video or audio) (Clone)",2,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF75922"
"1",1699293336593,"06/11/2023 17:55:36",1699293336593,0,"06/11/2023 17:55:36",150440,6,"questionnaire-pgy1",NA,32749288,9689937,NA,"complete",NA,"654928884922ec854b972858","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"Consent (without video or audio) (Clone)",2,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF43222"
"1",1699293594364,"06/11/2023 17:59:54",1699293594364,0,"06/11/2023 17:59:54",150440,6,"questionnaire-pgy1",NA,32749509,9689973,NA,"complete",NA,"65492983e4de340288312c05","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.1","1470x956","1324x772",NA,NA,0,"Consent (without video or audio) (Clone)",2,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF28694"
"1",1699293650921,"06/11/2023 18:00:50",1699293650921,0,"06/11/2023 18:00:50",150440,6,"questionnaire-pgy1",NA,32749553,9689979,NA,"complete",NA,"654929c6ec431d4a6768a45f","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,0,"Consent (without video or audio) (Clone)",2,"JAIBHCGDFE","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF90079"
"1",1699294241125,"06/11/2023 18:10:41",1699294241125,0,"06/11/2023 18:10:41",150440,6,"questionnaire-pgy1",NA,32750075,9690062,NA,"complete",NA,"65492c1080ce1de092d95329","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1536x1024","1488x910",NA,NA,0,"Consent (without video or audio) (Clone)",2,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF04190"
"1",1699294321662,"06/11/2023 18:12:01",1699294321662,0,"06/11/2023 18:12:01",150440,6,"questionnaire-pgy1",NA,32750119,9690070,NA,"complete",NA,"65492c5ce5e583cfb88fe206","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x736",NA,NA,0,"Consent (without video or audio) (Clone)",2,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF17949"
"1",1699294773379,"06/11/2023 18:19:33",1699294773379,0,"06/11/2023 18:19:33",150440,6,"questionnaire-pgy1",NA,32750371,9690135,NA,"rejected - time limit reached",NA,"65492e295779a6aee4bdda8a","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.76","1536x864","1488x742",NA,NA,0,"Consent (without video or audio) (Clone)",2,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF66080"
"1",1699298771555,"06/11/2023 19:26:11",1699298771555,0,"06/11/2023 19:26:11",150440,6,"questionnaire-pgy1",NA,32751794,9690553,NA,"complete",NA,"65493bc152f49429c698518a","computer","Desktop or Laptop","Mac OS 10.15","Firefox 119.0","1440x900","1440x750",NA,NA,0,"Consent (without video or audio) (Clone)",2,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF61804"
"1",1699299407341,"06/11/2023 19:36:47",1699299407341,0,"06/11/2023 19:36:47",150440,6,"questionnaire-pgy1",NA,32751963,9690601,NA,"complete",NA,"6549404415fdc94699500dd4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1920x924",NA,NA,0,"Consent (without video or audio) (Clone)",2,"EFDGCHBIAJ","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF62253"
"1",1699299973863,"06/11/2023 19:46:13",1699299973863,0,"06/11/2023 19:46:13",150440,6,"questionnaire-pgy1",NA,32752153,9690653,NA,"complete",NA,"65493197a2232b38ee09eab0","computer","Desktop or Laptop","Windows 10","Firefox 118.0","1920x1080","1920x919",NA,NA,0,"Consent (without video or audio) (Clone)",2,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF93511"
"1",1699300506395,"06/11/2023 19:55:06",1699300506395,0,"06/11/2023 19:55:06",150440,6,"questionnaire-pgy1",NA,32752293,9690713,NA,"complete",NA,"65494297169da8568b44d585","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x687",NA,NA,0,"Consent (without video or audio) (Clone)",2,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF67813"
"1",1699301171812,"06/11/2023 20:06:11",1699279571812,-6,"06/11/2023 08:06:11",150440,6,"questionnaire-pgy1",NA,32752498,9690765,NA,"complete",NA,"65494252b82cf22f7e5985d4","computer","Desktop or Laptop","Windows 10","Edge 119.0.0.0","1366x768","1318x654",NA,NA,0,"Consent (without video or audio) (Clone)",2,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF87016"
